1927028532714302.2, -1.5410655686705468
1732813793759952.2, -1.5334081000064543
1477459610143993.2, 0.13783443595571043
1194568926968853.8, 1.8129057062499214
1074016992995124.9, 5.140075840845839
891810779713513, 5.1534764110083415
760445938167224.8, 5.16496261400448
631344057488524.1, 8.497875850098808
524044456456902.06, 16.810058085090304
471228862093129.1, 16.817715553754397
391227734763905.56, 20.150628789848724
316249256499254.94, 26.80496905904056
291986998928007.7, 30.130224826470567
255565229797445.75, 40.09833466009604
212099668010742.88, 51.730029561019364
176039496114351.4, 61.701968128977114
162486204274275.84, 71.66624922827054
142228507289869.06, 79.97460272893022
124496404948680.4, 88.28295622959013
111899752300489.44, 98.24915169604947
97956033219309.38, 104.89774886374312
85743527870845.44, 113.2061023644028
73086547123163.44, 121.51637023222884
63979303713345.89, 128.1649673999225
59057871729212.18, 136.46949216625012
50347475682249.41, 141.4602473681441
45259924758380.17, 148.10693016867162
40686464641492.484, 154.75361296919937
35616563933903.03, 161.40221013689325
32881688758783.773, 166.38722223728905
29561205951210.156, 171.37414870485077
24537153587121.734, 179.6863309398425
22649700528796.59, 187.9908557061699
20910506826252.918, 192.9758678065657
18304868949169.848, 199.62446497425958
15193878813307.533, 207.93664720925153
13298630229063.266, 217.904757042877
11642356168909.713, 222.89359787760486
10193111108361.986, 226.22268237936692
8689099304941.623, 232.87319391422693
7811076432942.282, 239.51987671475445
7021260852956.516, 247.8263158482482
6481645838208.668, 254.4710842816096
5380062629783.967, 262.78326651660154
4836769199908.204, 267.77019298416326
4347700157545.2847, 276.076632117657
4013855004716.9873, 281.06164421805283
3513692444320.336, 287.7102413857465
3076080633882.38, 292.69908222047457
2692575402412.9746, 301.007435721134
2234632423973.779, 312.63913062205756
1955889649341.8567, 322.60724045568304
1623477905623.0605, 330.9194226906749
1312050473538.0566, 342.55303195876445
1118290749822.191, 352.52305615955606
1005362693240.5046, 357.509982627118
857019626901.1416, 364.1604941619778
750172131823.0579, 372.46884766263736
656597430573.5083, 382.43695749626295
545005911649.2866, 390.7491397312547
464452806044.787, 404.0386765979781
406547925747.8059, 412.3470300986377
319879293994.1477, 428.961822732791
272660498987.66556, 437.2720906006167
226304064038.63446, 447.24402916857423
198104535165.58987, 453.8926263362682
164423748870.51624, 463.86456490422574
155872247359.8789, 470.50741897042144
140111253275.50095, 478.813858103915
132824218389.88788, 485.4567121701107
113209131640.51822, 495.4267363709023
99094971642.23145, 503.73508987156185
86734098752.67233, 513.7031997051874
77969724009.7357, 520.3498825057152
63017629543.6979, 530.3237354408388
55140752775.99956, 546.930870606328
52280622996.67612, 550.2542120065918
44563249392.1927, 558.5644798744175
40063130662.22423, 563.5514063419794
36012154455.33656, 571.8578454754729
33244460779.729073, 578.5026139088347
29882953144.06953, 586.8090530423283
29095487578.239925, 590.130480075426
26855424165.873615, 600.0947611747195
23507268871.27602, 608.4031146753792
20034313197.138348, 620.0328952091367
17075705225.718676, 630.0029194099283
14555084979.948536, 638.313187277754
12405633185.78778, 648.2832114785456
10856588471.101849, 661.5708339781028
10022947855.145647, 666.5558460784986
9009479296.575027, 674.8622852119923
8316449879.293237, 683.1668099783197
7475533554.734583, 691.4732491118134
6543053142.052061, 701.4413589454391
5880157380.112625, 714.7270670778302
5427842445.084843, 723.0315918441577
5284421517.635574, 728.0127752102213
4878290303.471663, 734.6575436435832
4625255249.238291, 737.9808850438471
3942500899.185129, 746.2911529116727
3450469138.286787, 757.9190190782641
3020287643.3737144, 766.2273725789238
2573882303.0052075, 779.5169094456471
2376068040.5838737, 786.1616778790088
2079377369.105916, 799.4493003785661
1919426983.6304488, 807.7538251448938
1819733344.8781826, 812.7369228781234
1679508568.3532119, 824.3609603103828
1509574456.087666, 834.3271557768422
1393454592.6407719, 842.6316805431698
1219548756.0966096, 854.2595467097613
1096314843.835739, 860.906229510289
985388771.0182408, 870.8724249767484
885686293.0465976, 880.8386204432079
775093979.8154302, 894.1262429427652
734674223.5537655, 904.0886096748927
660339257.7569565, 914.0548051413521
609544476.3997711, 922.3593299076797
577842726.8256402, 929.0021839738753
479424527.3239437, 947.2729042066624
454423400.95097065, 957.2352709387897
408444452.8893908, 967.2014664052492
329972412.0576186, 987.1338573381682
321206288.08669204, 995.4345533701637
281139773.7866378, 1005.4026632037892
266478840.49617338, 1015.3650299359167
252638123.71657583, 1020.3481276691464
227075982.45265543, 1030.314323135606
193499422.73401302, 1045.2636163352952
178588769.26549312, 1056.8876537675544
164851319.3393713, 1065.192178533882
152170584.96848086, 1073.4967033002094
148138868.6102726, 1080.1376429992392
136743693.54962403, 1088.4421677655666
126215788.01208471, 1098.40644886486
122880763.91023, 1103.3876322309238
113420166.19456157, 1113.3519133302173
104687940.49001771, 1123.3161944295107
99243233.82570936, 1129.9590484957064
86844724.40369348, 1144.9064273282295
80170322.43782166, 1151.5511957615913
73998004.28822348, 1161.5154768608845
68300893.29984643, 1171.4797579601782
64739124.62207777, 1181.4421246923055
64710593.9479386, 1191.4006626901007
